zip_code,value,latitude,longitude
75119,13,32.3321,-96.6224
40202,13,38.2507,-85.7476
95030,13,37.2296,-121.9834
32730,13,28.6513,-81.3418
19118,13,40.0723,-75.2034
11946,13,40.8726,-72.5202
71322,13,30.8641,-92.1466
75904,13,31.3489,-94.8327
98029,13,47.5585,-122.0055
06840,13,41.151,-73.4944
16059,13,40.7018,-79.9235
63104,13,38.6128,-90.2185
19565,13,40.3293,-76.0901
48504,13,43.0573,-83.7498
85053,13,33.6299,-112.1316
28034,13,35.3349,-81.1862
63139,13,38.6108,-90.292
25701,13,38.4097,-82.4423
11360,13,40.7807,-73.7812
78722,13,30.2893,-97.715
60176,13,41.9563,-87.8692
53144,13,42.6058,-87.8762
33309,13,26.1817,-80.1746
30117,13,33.5798,-85.0812
36542,13,30.2717,-87.7589
03053,13,42.8656,-71.3772
95991,13,39.1051,-121.6202
19438,13,40.2659,-75.3883
27408,13,36.1064,-79.8165
87113,13,35.1759,-106.6015
77401,13,29.7023,-95.4611
94954,13,38.2507,-122.6155
11412,13,40.6958,-73.7617
70836,13,30.392,-91.0892
22801,13,38.4489,-78.8714
37115,13,36.2604,-86.7046
75758,13,32.2572,-95.5393
46062,13,40.0617,-86.0555
75069,13,33.1976,-96.6153
77708,13,30.14,-94.1604
76227,13,33.292,-96.9879
98204,13,47.9017,-122.2472
11953,13,40.8782,-72.9525
35404,13,33.1826,-87.4827
78415,13,27.7262,-97.4078
98372,13,47.2042,-122.2734
14619,13,43.1367,-77.6481
55444,13,45.1178,-93.3054
07450,13,40.982,-74.1131
95819,13,38.5683,-121.4366
08812,13,40.5897,-74.4639
98019,13,47.725,-121.9369
02601,13,41.6601,-70.2967
06110,13,41.7326,-72.7337
94507,13,37.8537,-122.0229
20124,13,38.7818,-77.3818
02122,13,42.2973,-71.0745
11385,13,40.7036,-73.8961
64110,13,39.0361,-94.5722
68135,13,41.2104,-96.1698
77382,13,30.2106,-95.5257
94903,13,38.0339,-122.5855
55423,13,44.8756,-93.2553
62901,13,37.72,-89.2158
55306,13,44.7307,-93.2921
33617,13,28.0384,-82.3949
46403,13,41.6036,-87.259
15317,13,40.2706,-80.1668
41016,13,39.0873,-84.549
27712,13,36.0918,-78.9299
33935,13,26.7321,-81.434
32955,13,28.3134,-80.7319
02090,13,42.2148,-71.2104
78619,13,30.1072,-98.0327
61111,13,42.3295,-89.0335
32908,13,27.9816,-80.6894
85140,13,33.1911,-111.528
48111,13,42.1949,-83.4854
01609,13,42.2826,-71.8277
07419,13,41.1467,-74.5874
91307,13,34.1963,-118.6389
70123,13,29.9511,-90.206
06762,13,41.5343,-73.1131
93422,13,35.4754,-120.6638
03801,13,43.0729,-70.8052
02818,13,41.6498,-71.474
19078,13,39.8784,-75.3215
20782,13,38.9647,-76.9649
75254,13,32.9503,-96.819
85208,13,33.3984,-111.6513
29403,13,32.7976,-79.9493
95817,13,38.5498,-121.4583
80111,13,39.6123,-104.8799
13215,13,42.9722,-76.2276
11217,13,40.6816,-73.9798
08105,13,39.9484,-75.0864
53532,13,43.2478,-89.3437
34769,13,28.248,-81.2876
10917,13,41.3268,-74.122
91302,13,34.1419,-118.6641
33917,13,26.7357,-81.8435
07648,13,40.9952,-73.9582
06512,13,41.3082,-72.9282
84045,13,40.3495,-111.9043
40324,13,38.2117,-84.5562
48239,13,42.3756,-83.2889
23834,13,37.27,-77.4038
30102,13,34.0707,-84.5894
93705,12,36.7863,-119.8286
76119,12,32.6914,-97.2675
44039,12,41.3964,-82.0033
07463,12,41.013,-74.1243
83854,12,47.7205,-116.9353
32217,12,30.2407,-81.617
60181,12,41.8799,-87.9782
10547,12,41.3143,-73.8508
98053,12,47.6462,-122.0386
57106,12,43.5179,-96.7924
75501,12,33.4113,-94.1774
34715,12,28.6259,-81.7306
12589,12,41.616,-74.1439
39507,12,30.3962,-89.0353
48150,12,42.3615,-83.3649
95366,12,37.7491,-121.1284
02809,12,41.6825,-71.2676
32925,12,28.1743,-80.584
55372,12,44.7107,-93.4101
11365,12,40.7374,-73.7951
32548,12,30.4206,-86.6286
60441,12,41.593,-88.0507
13207,12,43.0195,-76.165
78752,12,30.3316,-97.7004
41042,12,38.9941,-84.642
49546,12,42.928,-85.5483
18109,12,40.6366,-75.4405
92604,12,33.6899,-117.7868
85742,12,32.4076,-111.065
02766,12,41.9718,-71.1894
48382,12,42.5834,-83.5009
97206,12,45.484,-122.5973
37918,12,36.0501,-83.9226
89143,12,36.3223,-115.2932
08824,12,40.4208,-74.5529
53203,12,43.0403,-87.9154
15201,12,40.4752,-79.9528
08723,12,40.0389,-74.1109
08859,12,40.4587,-74.305
77547,12,29.7392,-95.24
96795,12,21.3418,-157.7131
90272,12,34.0481,-118.5265
57110,12,43.5486,-96.6332
17408,12,39.9492,-76.8018
38632,12,34.8096,-90.0095
59106,12,45.7753,-108.6519
21225,12,39.2259,-76.6153
53219,12,42.9959,-87.9944
97236,12,45.4887,-122.5091
02816,12,41.6914,-71.5768
71037,12,32.5507,-93.5657
89015,12,36.0357,-114.9718
43537,12,41.5817,-83.6628
93041,12,34.1626,-119.1973
43082,12,40.1524,-82.882
07662,12,40.9057,-74.079
80504,12,40.1306,-104.9504
23237,12,37.4011,-77.4615
33037,12,25.0865,-80.4473
45011,12,39.4059,-84.5221
78217,12,29.5395,-98.4194
34471,12,29.1605,-82.1288
39702,12,33.4812,-88.3554
63114,12,38.7023,-90.3644
07927,12,40.8223,-74.4569
55435,12,44.8735,-93.3346
93543,12,34.4891,-117.9708
28146,12,35.6187,-80.4022
48315,12,42.671,-82.9988
65804,12,37.1654,-93.2522
70769,12,30.3073,-90.9405
98422,12,47.2948,-122.3983
48348,12,42.7605,-83.404
03051,12,42.769,-71.4121
32344,12,30.5197,-83.8925
11428,12,40.7208,-73.7433
34683,12,28.0662,-82.7585
35228,12,33.4558,-86.9118
92344,12,34.4239,-117.4075
97003,12,45.5201,-122.8604
95503,12,40.7592,-124.1593
95693,12,38.3983,-121.2303
85122,12,32.8905,-111.754
11780,12,40.8813,-73.1591
90230,12,33.9949,-118.3991
60402,12,41.8347,-87.7914
98512,12,46.9498,-123.0212
48910,12,42.7008,-84.549
62040,12,38.7261,-90.1106
98148,12,47.4441,-122.3249
60515,12,41.8034,-88.0138
80921,12,39.0487,-104.814
17055,12,40.179,-77.0036
35805,12,34.7059,-86.6165
76247,12,33.0734,-97.3093
60463,12,41.6621,-87.7927
95926,12,39.7458,-121.8444
85705,12,32.2691,-110.9845
48198,12,42.2439,-83.583
73135,12,35.411,-97.4388
62223,12,38.5456,-90.0378
77058,12,29.5716,-95.0998
06831,12,41.0549,-73.6594
78218,12,29.4969,-98.4032
07753,12,40.2096,-74.0714
21784,12,39.4567,-76.9696
27601,12,35.7727,-78.6324
44512,12,41.0252,-80.6687
16509,12,42.0763,-80.0668
08031,12,39.8689,-75.0944
16415,12,42.0407,-80.2395
07719,12,40.1688,-74.072
10309,12,40.5352,-74.2116
04074,12,43.5835,-70.3457
78238,12,29.451,-98.6169
36532,12,30.5012,-87.8835
46143,12,39.596,-86.1309
60164,12,41.9214,-87.8924
06468,12,41.3312,-73.2243
27514,12,35.9203,-79.0372
91801,12,34.0914,-118.1293
07311,12,40.7323,-74.0754
94121,12,37.7786,-122.4892
26508,12,39.5953,-79.9229
33330,12,26.0663,-80.3339
23805,12,37.1819,-77.3854
98166,12,47.4511,-122.353
76117,12,32.8087,-97.2709
78721,12,30.2721,-97.6868
28173,12,34.9251,-80.7278
50023,12,41.7194,-93.6266
13057,12,43.0734,-76.0558
07950,12,40.8445,-74.4824
19803,12,39.7994,-75.5317
46385,12,41.4706,-87.0783
35004,12,33.6035,-86.4668
33637,12,28.0338,-82.3659
76544,12,31.1349,-97.7756
45013,12,39.4361,-84.6185
49418,12,42.8939,-85.7619
48374,12,42.4735,-83.5224
84128,12,40.6916,-112.0011
80020,12,39.9245,-105.0609
19047,12,40.1813,-74.9104
53207,12,42.9751,-87.8947
33565,12,28.0699,-82.1576
18031,12,40.5526,-75.6553
84010,12,40.8775,-111.8727
02852,12,41.5894,-71.4625
39531,12,30.4033,-88.9605
55420,12,44.8358,-93.2778
97301,12,44.949,-123.004
11363,12,40.7722,-73.7454
77504,12,29.6501,-95.1885
96793,12,20.8966,-156.5036
78253,12,29.4599,-98.7479
19460,12,40.1267,-75.5272
21234,12,39.3876,-76.5418
98056,12,47.5073,-122.1819
11702,12,40.6957,-73.3257
11782,12,40.7459,-73.0859
29936,12,32.4807,-80.9804
30021,12,33.8101,-84.2388
08850,12,40.4493,-74.439
48306,12,42.7262,-83.1566
48125,12,42.2768,-83.2606
35234,12,33.5378,-86.8068
29303,12,34.9803,-81.9168
07735,12,40.4332,-74.1996
45212,12,39.1642,-84.4522
04072,12,43.5209,-70.4546
56560,12,46.8677,-96.7572
30360,12,33.9378,-84.2716
03054,12,42.8667,-71.5128
64114,12,38.9621,-94.5959
72956,12,35.454,-94.3278
44202,12,41.3176,-81.3454
22181,12,38.8977,-77.288
74036,12,36.1503,-95.5205
98188,12,47.4483,-122.2731
11030,12,40.7934,-73.6888
55434,12,45.1681,-93.2504
94704,12,37.8664,-122.257
23430,12,36.9811,-76.6368
63109,12,38.5855,-90.2929
50321,12,41.5476,-93.6618
84120,12,40.6916,-112.0011
66604,12,39.0405,-95.7178
80516,12,40.0597,-105.0686
24558,12,36.7626,-78.9415
11778,12,40.9492,-72.9357
20774,12,38.8682,-76.8156
99508,12,61.206,-149.8101
53718,12,43.0984,-89.2734
95003,12,36.9797,-121.8902
50702,12,42.4731,-92.3365
06488,12,41.4767,-73.2241
23661,12,37.0074,-76.3801
97304,12,44.9588,-123.0753
96379,12,26.3086,127.7804
95650,12,38.8071,-121.1698
83350,12,42.6888,-113.6481
06812,12,41.473,-73.4978
33178,12,25.8141,-80.3549
30506,12,34.3562,-83.8882
33181,12,25.8965,-80.157
84111,12,40.7548,-111.881
02142,12,42.362,-71.083
15132,12,40.3478,-79.8642
94127,12,37.7354,-122.4571
44136,12,41.3132,-81.8285
45249,12,39.2692,-84.3307
70070,12,29.9251,-90.3693
83704,12,43.633,-116.2951
62269,12,38.5718,-89.8957
14611,12,43.1484,-77.6394
91335,12,34.2007,-118.5391
45227,12,39.1539,-84.3854
92411,12,34.1214,-117.3172
38701,12,33.3787,-91.0468
96768,12,20.8469,-156.3327
97501,12,42.2818,-122.9054
94030,12,37.6004,-122.402
96743,12,20.0081,-155.7052
48371,12,42.8223,-83.2829
77515,12,29.181,-95.4467
35071,12,33.7189,-86.8225
60067,12,42.1139,-88.0429
93908,12,36.6011,-121.6729
46307,12,41.4236,-87.3556
79907,12,31.7089,-106.3293
17401,12,39.9635,-76.7269
07481,12,40.9978,-74.166
21804,12,38.3508,-75.5338
78750,12,30.4224,-97.7967
21085,12,39.4242,-76.3541
43607,12,41.6504,-83.5974
75002,12,33.0934,-96.6454
63033,12,38.7947,-90.2831
28334,12,35.3165,-78.6151
34952,12,27.2889,-80.298
77076,12,29.858,-95.3834
48047,12,42.673,-82.7753
27358,12,36.2245,-79.8901
89107,12,36.1705,-115.2176
79119,12,35.0642,-101.9743
07626,12,40.9418,-73.9652
01757,12,42.1511,-71.5274
20855,12,39.1345,-77.1477
06820,12,41.0768,-73.4853
15632,12,40.4252,-79.611
11413,12,40.6645,-73.7559
08010,12,40.0565,-74.9114
85746,12,32.1422,-111.0506
32204,12,30.3189,-81.6854
29649,12,34.223,-82.1582
21227,12,39.2309,-76.6969
96826,12,21.2941,-157.8284
90025,11,34.0447,-118.4487
11779,11,40.8083,-73.1305
97702,11,44.0223,-121.2985
94114,11,37.7587,-122.433
84601,11,40.2319,-111.6755
14051,11,43.0429,-78.6988
52803,11,41.5385,-90.5613
54913,11,44.3456,-88.4343
64064,11,38.9953,-94.3652
31906,11,32.4638,-84.9484
45039,11,39.317,-84.2438
29492,11,32.9668,-79.8528
77086,11,29.9227,-95.4939
66442,11,39.0619,-96.7873
32174,11,29.2833,-81.0882
22043,11,38.8994,-77.1895
71730,11,33.2073,-92.6629
95316,11,37.539,-120.7758
44122,11,41.4701,-81.5232
44126,11,41.4429,-81.853
93105,11,34.4369,-119.7285
91715,11,34.0197,-117.9587
10588,11,41.3286,-73.8273
18015,11,40.6002,-75.3805
92277,11,34.1455,-116.0601
78154,11,29.579,-98.2778
34285,11,27.0933,-82.4498
18017,11,40.6622,-75.3903
66209,11,38.9667,-94.6169
46825,11,41.1465,-85.1232
07074,11,40.8394,-74.0566
23692,11,37.1686,-76.4581
48075,11,42.4638,-83.2255
60035,11,42.1794,-87.8059
85374,11,33.63,-112.3314
90716,11,33.8296,-118.073
80212,11,39.7683,-105.0493
08554,11,40.1154,-74.7772
52722,11,41.5509,-90.4942
91320,11,34.1774,-118.9358
44485,11,41.2405,-80.8441
32333,11,30.6092,-84.4143
29349,11,35.0528,-82.054
97113,11,45.529,-123.0415
77018,11,29.8272,-95.4266
33714,11,27.8176,-82.6776
55430,11,45.0639,-93.3022
30308,11,33.7718,-84.3757
07436,11,41.0294,-74.2338
02134,11,42.3535,-71.1329
62002,11,38.9087,-90.1568
24017,11,37.2937,-79.9902
07757,11,40.3157,-74.0164
33711,11,27.7465,-82.6897
08075,11,40.0293,-74.9497
64086,11,38.944,-94.2881
90810,11,33.8193,-118.2325
32579,11,30.4456,-86.5717
66216,11,39.0417,-94.7202
08690,11,40.2336,-74.6576
02760,11,41.9775,-71.3298
70346,11,30.1018,-90.997
91606,11,34.1872,-118.3865
02134,11,42.3535,-71.1329
89156,11,36.2034,-115.0364
11694,11,40.5766,-73.8428
43612,11,41.7046,-83.5656
99201,11,47.6665,-117.4365
85019,11,33.5123,-112.1417
92284,11,34.1559,-116.4313
95660,11,38.6707,-121.3781
93654,11,36.6044,-119.4378
07403,11,41.0128,-74.3338
80229,11,39.8671,-104.9227
76210,11,33.1428,-97.0727
23603,11,37.1989,-76.5821
49011,11,42.103,-85.2317
60480,11,41.7364,-87.8786
32643,11,29.841,-82.6156
80138,11,39.5102,-104.7216
21163,11,39.3498,-76.8456
37405,11,35.0768,-85.3082
28147,11,35.6817,-80.5615
11576,11,40.7984,-73.6477
46360,11,41.698,-86.8699
13502,11,43.1067,-75.2314
02917,11,41.8964,-71.5207
29909,11,32.3301,-80.8435
92617,11,33.6425,-117.8417
10990,11,41.2656,-74.3604
98405,11,47.2484,-122.4643
30566,11,34.2372,-83.894
94945,11,38.1163,-122.5714
14215,11,42.9335,-78.8115
78223,11,29.3579,-98.4356
33449,11,26.6048,-80.2149
60047,11,42.2165,-88.0769
63118,11,38.5943,-90.2309
63304,11,38.7378,-90.6234
04005,11,43.4935,-70.4883
33149,11,25.6921,-80.1625
10467,11,40.8737,-73.8712
32901,11,28.0691,-80.62
70582,11,30.2237,-91.7794
20833,11,39.1871,-77.0603
20678,11,38.5336,-76.5955
32084,11,29.9175,-81.3668
89506,11,39.6412,-119.8735
08731,11,39.8444,-74.1973
20746,11,38.8425,-76.9222
11568,11,40.7882,-73.5875
60436,11,41.4884,-88.1572
45044,11,39.5151,-84.3983
99336,11,46.2109,-119.168
44507,11,41.0732,-80.6553
68131,11,41.2647,-95.9639
32507,11,30.3737,-87.3126
41011,11,39.0708,-84.5212
93420,11,35.1661,-120.4651
76084,11,32.433,-97.1087
07641,11,40.9608,-73.9874
80236,11,39.6535,-105.0376
44130,11,41.3826,-81.7964
32776,11,28.8035,-81.5323
10465,11,40.8261,-73.8196
12401,11,41.9697,-74.0668
75234,11,32.9245,-96.8938
28379,11,34.9336,-79.7666
10926,11,41.3005,-74.1249
04468,11,44.943,-68.675
99709,11,64.8544,-147.8469
94132,11,37.7211,-122.4754
94102,11,37.7813,-122.4167
11598,11,40.6326,-73.7141
48390,11,42.5582,-83.4773
92586,11,33.7044,-117.1969
97205,11,45.5207,-122.6888
34233,11,27.2866,-82.477
07656,11,41.0343,-74.0396
84058,11,40.2818,-111.7209
80229,11,39.8671,-104.9227
78252,11,29.346,-98.6464
06878,11,41.038,-73.5811
01201,11,42.4531,-73.2471
20902,11,39.04,-77.0444
19066,11,40.003,-75.2503
54017,11,45.123,-92.5366
52241,11,41.6937,-91.5906
14301,11,43.0955,-79.0414
46615,11,41.6741,-86.2104
92861,11,33.8205,-117.8104
46373,11,41.4495,-87.4764
79407,11,33.5684,-101.9423
80031,11,39.8753,-105.0345
11721,11,40.8929,-73.3754
63362,11,38.9482,-90.9138
99205,11,47.6964,-117.4399
77382,11,30.2106,-95.5257
33772,11,27.8466,-82.7954
92610,11,33.6748,-117.6649
22655,11,39.0834,-78.1907
70363,11,29.5601,-90.6917
36603,11,30.6921,-88.0562
33919,11,26.5567,-81.9034
91733,11,34.0557,-118.0444
10452,11,40.8376,-73.9216
67235,11,37.7149,-97.499
20002,11,38.9024,-76.9901
11753,11,40.7881,-73.5331
33704,11,27.7954,-82.6373
33158,11,25.6364,-80.3187
02726,11,41.756,-71.1492
39601,11,31.5858,-90.452
72904,11,35.4051,-94.3872
60542,11,41.8089,-88.3274
53404,11,42.7433,-87.8053
85139,11,32.9576,-112.0534
75180,11,32.7287,-96.6228
33351,11,26.1793,-80.2746
27344,11,35.7354,-79.4566
78411,11,27.7311,-97.3877
37923,11,35.9331,-84.0761
33477,11,26.9217,-80.077
97862,11,45.9486,-118.3912
63304,11,38.7378,-90.6234
07931,11,40.6996,-74.6536
33189,11,25.573,-80.3374
08520,11,40.2669,-74.525
34957,11,27.2356,-80.2277
32606,11,29.6954,-82.4023
16066,11,40.685,-80.1071
14303,11,43.0878,-79.037
79403,11,33.6196,-101.8098
32935,11,28.1384,-80.6524
21157,11,39.5642,-76.9807
93907,11,36.7563,-121.6703
27203,11,35.7323,-79.7893
94404,11,37.5538,-122.27
55416,11,44.9497,-93.3373
02180,11,42.4828,-71.0978
01607,11,42.2303,-71.7938
97060,11,45.5254,-122.3739
01867,11,42.528,-71.109
19440,11,40.2778,-75.2975
23113,11,37.5109,-77.6429
34234,11,27.3688,-82.5268
87122,11,35.1787,-106.5102
95153,11,37.2488,-121.8459
64152,11,39.2176,-94.7238
31632,11,30.9913,-83.3727
78255,11,29.6701,-98.6873
11364,11,40.7428,-73.7588
97071,11,45.1446,-122.8583
85335,11,33.6082,-112.3241
11419,11,40.6868,-73.823
93635,11,37.0627,-120.8544
24060,11,37.2563,-80.4347
85207,11,33.4321,-111.6426
97068,11,45.3669,-122.648
91731,11,34.0791,-118.0371
85306,11,33.6239,-112.1776
23523,11,36.8294,-76.2701
77011,11,29.742,-95.3073
53405,11,42.7161,-87.8233
25177,11,38.3774,-81.8305
27517,11,35.9182,-79.0035
13224,11,43.0421,-76.1046
98074,11,47.6254,-122.0462
20037,11,38.9014,-77.0504
58102,11,46.9209,-96.8318
66227,11,38.9536,-94.7336
02459,11,42.3341,-71.1833
03063,11,42.7717,-71.5132
98503,11,47.024,-122.7827
48089,11,42.4685,-82.9974
12208,11,42.656,-73.7964
64063,11,38.912,-94.3517
18067,11,40.6998,-75.4874
29926,11,32.2077,-80.7476
32127,11,29.1383,-80.9956
21014,11,39.5394,-76.3564
60423,11,41.5094,-87.8248
76706,11,31.5171,-97.1198
91357,11,34.1733,-118.554
77630,11,30.0709,-93.8659
94019,11,37.4791,-122.4459
33190,11,25.5593,-80.3483
70052,11,30.0527,-90.6902
29801,11,33.553,-81.7194
40515,11,37.9651,-84.4708
66226,11,39.0417,-94.7202
43623,11,41.708,-83.6434
93103,11,34.4291,-119.6833
63116,11,38.5814,-90.2625
90807,11,33.8315,-118.1811
76248,11,32.9276,-97.2489
15017,11,40.3472,-80.1153
19403,11,40.1496,-75.3796
80003,11,39.8286,-105.0655
13208,11,43.073,-76.1486
07423,11,41.0004,-74.1025
08225,11,39.3703,-74.5552
28144,11,35.6515,-80.4889
07675,11,41.0092,-74.0041
33170,11,25.5584,-80.4582
63121,11,38.7071,-90.3055
29745,11,34.9947,-81.2245
55416,11,44.9497,-93.3373
87112,11,35.101,-106.5183
20743,11,38.8897,-76.8925
09123,11,49.9833,6.6833
02445,11,42.3259,-71.1341
66112,11,39.116,-94.764
95045,11,36.8463,-121.5346
87106,11,35.079,-106.6169
95326,11,37.5964,-120.8627
20816,11,38.9585,-77.1153
01129,11,42.1223,-72.4876
32506,11,30.4129,-87.3092
22026,11,38.5669,-77.2921
22046,11,38.8856,-77.1802
07624,11,40.9721,-73.959
35094,11,33.5283,-86.5748
77078,11,29.8497,-95.2582
80104,11,39.3722,-104.8561
71291,11,32.5317,-92.176
44223,11,41.1464,-81.5107
12508,11,41.5097,-73.9634
93013,11,34.4036,-119.5183
85143,11,33.1911,-111.528
29644,11,34.6578,-82.2441
17011,10,40.2352,-76.9291
68154,10,41.2642,-96.1206
33144,10,25.7626,-80.3096
11968,10,40.9043,-72.4103
68007,10,41.3623,-96.1575
07836,10,40.8453,-74.7019
30549,10,34.1062,-83.5708
87108,10,35.0726,-106.5749
11234,10,40.6205,-73.9239
33191,10,25.7743,-80.1937
07724,10,40.3028,-74.0698
92656,10,33.5701,-117.7086
08865,10,40.7079,-75.1507
34684,10,28.0848,-82.7253
73105,10,35.5108,-97.5003
29455,10,32.7924,-80.1081
97216,10,45.5137,-122.5569
19720,10,39.5929,-75.6515
07721,10,40.4353,-74.2358
37312,10,35.2023,-84.8476
93308,10,35.4244,-119.0433
89433,10,39.5955,-119.7754
15601,10,40.3074,-79.5424
27360,10,35.8713,-80.0913
85307,10,33.5376,-112.3137
35801,10,34.7269,-86.5673
23517,10,36.8695,-76.2945
85706,10,32.1392,-110.9451
60106,10,41.9501,-87.945
11367,10,40.728,-73.8195
76707,10,31.5527,-97.1588
11220,10,40.6412,-74.0133
48035,10,42.5512,-82.9167
07981,10,40.8219,-74.42
68122,10,41.3333,-96.0458
33305,10,26.1497,-80.1229
55109,10,45.0132,-93.0297
60060,10,42.2636,-88.0048
06798,10,41.5521,-73.2083
46217,10,39.6782,-86.1976
29940,10,32.5693,-80.7192
58801,10,48.2257,-103.649
79930,10,31.8048,-106.4568
33315,10,26.0989,-80.1541
84604,10,40.2607,-111.6549
18222,10,41.0255,-75.9768
10027,10,40.8116,-73.955
44143,10,41.5592,-81.4828
19018,10,39.9218,-75.2876
48048,10,42.7443,-82.8042
44143,10,41.5592,-81.4828
29044,10,33.9153,-80.6996
03062,10,42.7235,-71.4893
07421,10,41.1709,-74.3686
44135,10,41.4342,-81.8044
10506,10,41.1909,-73.6355
15204,10,40.4554,-80.0644
94941,10,37.8958,-122.5339
92236,10,33.675,-116.1772
56303,10,45.5713,-94.2036
12144,10,42.6359,-73.7219
31028,10,32.6344,-83.6768
25414,10,39.2771,-77.8563
38703,10,33.4085,-91.0228
43023,10,40.0788,-82.5194
38868,10,34.121,-88.7342
63115,10,38.6756,-90.2385
48363,10,42.7732,-83.1711
35204,10,33.5179,-86.8372
29611,10,34.8533,-82.4493
56303,10,45.5713,-94.2036
98281,10,48.9879,-123.0555
32905,10,28.0313,-80.5995
11716,10,40.7678,-73.1163
02760,10,41.9775,-71.3298
77498,10,29.6396,-95.65
53005,10,43.0622,-88.098
11207,10,40.6705,-73.894
84088,10,40.5959,-111.9644
32206,10,30.3511,-81.6488
64063,10,38.912,-94.3517
90740,10,33.7602,-118.0808
65714,10,37.0512,-93.2972
43203,10,39.9719,-82.9691
31558,10,30.7305,-81.5465
44505,10,41.1257,-80.6277
23930,10,37.1657,-78.1059
97370,10,44.5488,-123.3923
78212,10,29.4388,-98.4935
11355,10,40.7536,-73.8226
84116,10,40.7857,-111.9291
24141,10,37.1197,-80.5565
12210,10,42.6568,-73.7605
49004,10,42.3518,-85.5621
02673,10,41.6614,-70.2363
76537,10,30.8119,-97.5942
19074,10,39.887,-75.2972
63074,10,38.7259,-90.3864
06525,10,41.3082,-72.9282
76226,10,33.1062,-97.16
60411,10,41.5087,-87.5904
78228,10,29.4589,-98.5699
14428,10,43.0749,-77.835
21093,10,39.4332,-76.6546
65251,10,38.8518,-91.9605
44130,10,41.3826,-81.7964
30297,10,33.6115,-84.3745
98117,10,47.6873,-122.3772
93110,10,34.4418,-119.7647
58703,10,48.3306,-101.3156
97251,10,45.5235,-122.6762
61801,10,40.1095,-88.2036
64064,10,38.9953,-94.3652
45223,10,39.1696,-84.5478
60189,10,41.8397,-88.0887
76084,10,32.433,-97.1087
30120,10,34.187,-84.8204
32081,10,30.1204,-81.4128
60185,10,41.8886,-88.2022
60173,10,42.0581,-88.0482
52340,10,41.7018,-91.6773
98802,10,47.4186,-120.2731
14617,10,43.2203,-77.5994
53235,10,42.9731,-87.8687
07440,10,40.9473,-74.296
33023,10,25.9894,-80.2153
90272,10,34.0481,-118.5265
98321,10,47.1524,-122.0621
31820,10,32.5616,-84.8559
91214,10,34.2316,-118.2457
55421,10,45.0523,-93.2541
19087,10,40.0612,-75.3999
06339,10,41.4401,-71.9956
44106,10,41.5084,-81.6076
97062,10,45.3727,-122.7631
10803,10,40.9045,-73.8073
85711,10,32.2127,-110.8829
04103,10,43.6876,-70.2876
17042,10,40.3316,-76.3976
60012,10,42.2662,-88.3213
97701,10,44.0928,-121.2936
17315,10,40.0062,-76.8555
18914,10,40.2892,-75.2149
11370,10,40.7611,-73.8916
33143,10,25.7022,-80.2978
60525,10,41.7842,-87.8689
84120,10,40.6916,-112.0011
93001,10,34.3308,-119.3584
43119,10,39.9366,-83.1838
67210,10,37.6379,-97.2613
79109,10,35.1663,-101.8868
11559,10,40.614,-73.733
35216,10,33.4188,-86.7867
89503,10,39.5354,-119.8374
11434,10,40.6775,-73.7758
63130,10,38.6669,-90.3225
60098,10,42.3198,-88.4477
60608,10,41.8515,-87.6694
22151,10,38.8029,-77.2116
53220,10,42.9559,-87.9933
80123,10,39.6206,-105.0901
33972,10,26.6492,-81.6167
64145,10,38.8977,-94.5976
80234,10,39.9108,-105.0109
14043,10,42.905,-78.7041
02129,10,42.3778,-71.0627
08648,10,40.2171,-74.7429
46075,10,40,-86.3507
48184,10,42.2768,-83.3758
68106,10,41.2403,-95.998
33705,10,27.7391,-82.6435
58554,10,46.8306,-100.9092
46406,10,41.5878,-87.4062
10548,10,41.2496,-73.9446
92173,10,32.5626,-117.043
76131,10,32.8632,-97.3377
32501,10,30.4223,-87.2248
78233,10,29.5563,-98.3643
07661,10,40.9265,-74.0392
39553,10,30.398,-88.6412
34953,10,27.2625,-80.3793
43074,10,40.2655,-82.8511
60534,10,41.813,-87.8236
93618,10,36.5349,-119.3909
49508,10,42.8894,-85.6219
80224,10,39.688,-104.9108
14221,10,42.9685,-78.7492
30577,10,34.5665,-83.3114
14221,10,42.9685,-78.7492
53142,10,42.556,-87.8705
55904,10,44.0105,-92.3973
33156,10,25.6682,-80.2973
91210,10,34.1425,-118.2551
01730,10,42.4843,-71.2768
77586,10,29.5832,-95.037
44514,10,41.0093,-80.6183
08107,10,39.908,-75.0849
01907,10,42.4746,-70.9098
84065,10,40.4954,-111.9444
07632,10,40.882,-73.9544
45203,10,39.1075,-84.5257
84404,10,41.2627,-111.9837
33716,10,27.8738,-82.64
55107,10,44.9325,-93.088
22902,10,38.0266,-78.4805
98042,10,47.368,-122.1206
20902,10,39.04,-77.0444
93401,10,35.2635,-120.6509
77061,10,29.6652,-95.279
70087,10,29.9581,-90.3124
60616,10,41.8426,-87.6306
63005,10,38.6318,-90.6142
10474,10,40.8139,-73.8841
97703,10,44.0915,-121.4073
10984,10,41.2078,-74.0154
13905,10,42.1151,-75.9309
68124,10,41.2338,-96.0495
32254,10,30.3415,-81.7358
07675,10,41.0092,-74.0041
14620,10,43.1317,-77.6062
64130,10,39.0351,-94.5467
31326,10,32.296,-81.2354
04092,10,43.6843,-70.358
53027,10,43.3157,-88.3707
58854,10,47.8043,-103.2582
92831,10,33.8873,-117.8946
60606,10,41.8868,-87.6386
